	sniff_time	dest_ip	dest_port
572	2018-03-18 13:22:12.009218	54	TCP
573	2018-03-18 13:22:12.009452	1502	TCP
574	2018-03-18 13:22:12.009461	54	TCP
575	2018-03-18 13:22:12.010276	1502	TCP
576	2018-03-18 13:22:12.010288	54	TCP
577	2018-03-18 13:22:12.010512	1502	TCP
578	2018-03-18 13:22:12.010520	54	TCP
579	2018-03-18 13:22:12.022004	1502	TCP
580	2018-03-18 13:22:12.022102	54	TCP
581	2018-03-18 13:22:12.022347	1502	TCP
582	2018-03-18 13:22:12.022356	54	TCP
583	2018-03-18 13:22:12.022678	1502	TCP
584	2018-03-18 13:22:12.022686	54	TCP
585	2018-03-18 13:22:12.022846	1118	HTTP
586	2018-03-18 13:22:12.028130	274	HTTP
587	2018-03-18 13:22:12.028333	60	TCP
588	2018-03-18 13:22:12.032012	90	SSH
589	2018-03-18 13:22:12.032197	60	TCP
590	2018-03-18 13:22:12.035982	90	SSH
591	2018-03-18 13:22:12.036187	60	TCP
592	2018-03-18 13:22:12.058113	588	TCP
593	2018-03-18 13:22:12.058129	54	TCP
594	2018-03-18 13:22:12.058197	826	TCP
595	2018-03-18 13:22:12.058231	54	TCP
596	2018-03-18 13:22:12.058271	232	TCP
597	2018-03-18 13:22:12.058278	54	TCP
598	2018-03-18 13:22:12.058434	63	XML
599	2018-03-18 13:22:12.058455	54	TCP
600	2018-03-18 13:22:12.058905	90	SSH
601	2018-03-18 13:22:12.059050	60	TCP
602	2018-03-18 13:22:12.059368	162	SSH
603	2018-03-18 13:22:12.059611	60	TCP
604	2018-03-18 13:22:12.059738	282	HTTP
605	2018-03-18 13:22:12.059934	60	TCP
606	2018-03-18 13:22:12.067215	1502	TCP
607	2018-03-18 13:22:12.067230	54	TCP
608	2018-03-18 13:22:12.067502	1502	TCP
609	2018-03-18 13:22:12.067515	54	TCP
610	2018-03-18 13:22:12.067840	1502	TCP
611	2018-03-18 13:22:12.067853	54	TCP
612	2018-03-18 13:22:12.068034	90	SSH
613	2018-03-18 13:22:12.068143	60	TCP
614	2018-03-18 13:22:12.068384	122	SSH
615	2018-03-18 13:22:12.068525	60	TCP
616	2018-03-18 13:22:12.076475	1502	TCP
617	2018-03-18 13:22:12.076487	54	TCP
618	2018-03-18 13:22:12.076695	1502	TCP
619	2018-03-18 13:22:12.076701	54	TCP
620	2018-03-18 13:22:12.077054	1502	TCP
621	2018-03-18 13:22:12.077061	54	TCP
622	2018-03-18 13:22:12.077394	1502	TCP
623	2018-03-18 13:22:12.077404	54	TCP
624	2018-03-18 13:22:12.077722	1502	TCP
625	2018-03-18 13:22:12.077730	54	TCP
626	2018-03-18 13:22:12.078060	1502	TCP
627	2018-03-18 13:22:12.078068	54	TCP
628	2018-03-18 13:22:12.078341	1502	TCP
629	2018-03-18 13:22:12.078423	54	TCP
630	2018-03-18 13:22:12.078829	1502	TCP
631	2018-03-18 13:22:12.078841	54	TCP
632	2018-03-18 13:22:12.079183	1502	TCP
633	2018-03-18 13:22:12.079193	54	TCP
634	2018-03-18 13:22:12.079507	1502	TCP
635	2018-03-18 13:22:12.079515	54	TCP
636	2018-03-18 13:22:12.079801	1502	TCP
637	2018-03-18 13:22:12.079811	54	TCP
638	2018-03-18 13:22:12.080456	1502	TCP
639	2018-03-18 13:22:12.080466	54	TCP
640	2018-03-18 13:22:12.080493	1502	TCP
641	2018-03-18 13:22:12.080497	54	TCP
642	2018-03-18 13:22:12.080744	1502	TCP
643	2018-03-18 13:22:12.080753	54	TCP
644	2018-03-18 13:22:12.081077	1502	TCP
645	2018-03-18 13:22:12.081086	54	TCP
646	2018-03-18 13:22:12.081333	1502	TCP
647	2018-03-18 13:22:12.081343	54	TCP
648	2018-03-18 13:22:12.081705	1502	TCP
649	2018-03-18 13:22:12.081714	54	TCP
650	2018-03-18 13:22:12.082039	1502	TCP
651	2018-03-18 13:22:12.082046	54	TCP
652	2018-03-18 13:22:12.082286	1502	TCP
653	2018-03-18 13:22:12.082294	54	TCP
654	2018-03-18 13:22:12.082698	1502	TCP
655	2018-03-18 13:22:12.082708	54	TCP
656	2018-03-18 13:22:12.083029	1502	TCP
657	2018-03-18 13:22:12.083036	54	TCP
658	2018-03-18 13:22:12.083232	1502	TCP
659	2018-03-18 13:22:12.083239	54	TCP
660	2018-03-18 13:22:12.083625	1502	TCP
661	2018-03-18 13:22:12.083635	54	TCP
662	2018-03-18 13:22:12.084179	1502	TCP
663	2018-03-18 13:22:12.084187	54	TCP
664	2018-03-18 13:22:12.084444	1502	TCP
665	2018-03-18 13:22:12.084451	54	TCP
666	2018-03-18 13:22:12.084789	1502	TCP
667	2018-03-18 13:22:12.084798	54	TCP
668	2018-03-18 13:22:12.085087	1502	TCP
669	2018-03-18 13:22:12.085094	54	TCP
670	2018-03-18 13:22:12.085459	1502	TCP
671	2018-03-18 13:22:12.085465	54	TCP
672	2018-03-18 13:22:12.101711	1502	TCP
673	2018-03-18 13:22:12.101725	54	TCP
674	2018-03-18 13:22:12.101936	1502	TCP
675	2018-03-18 13:22:12.101945	54	TCP
676	2018-03-18 13:22:12.102270	1502	TCP
677	2018-03-18 13:22:12.102277	54	TCP
678	2018-03-18 13:22:12.102611	1502	TCP
679	2018-03-18 13:22:12.102620	54	TCP
680	2018-03-18 13:22:12.103424	1502	TCP
681	2018-03-18 13:22:12.103435	54	TCP
682	2018-03-18 13:22:12.103716	1502	TCP
683	2018-03-18 13:22:12.103727	54	TCP
684	2018-03-18 13:22:12.104343	1502	TCP
685	2018-03-18 13:22:12.104361	54	TCP
686	2018-03-18 13:22:12.104408	1502	TCP
687	2018-03-18 13:22:12.104417	54	TCP
688	2018-03-18 13:22:12.104613	1502	TCP
689	2018-03-18 13:22:12.104622	54	TCP
690	2018-03-18 13:22:12.104963	1502	TCP
691	2018-03-18 13:22:12.105043	54	TCP
692	2018-03-18 13:22:12.105265	1502	TCP
693	2018-03-18 13:22:12.105276	54	TCP
694	2018-03-18 13:22:12.105571	1502	TCP
695	2018-03-18 13:22:12.105582	54	TCP
696	2018-03-18 13:22:12.108631	1502	TCP
697	2018-03-18 13:22:12.108642	54	TCP
698	2018-03-18 13:22:12.108959	1502	TCP
699	2018-03-18 13:22:12.108967	54	TCP
700	2018-03-18 13:22:12.109230	1502	TCP
701	2018-03-18 13:22:12.109238	54	TCP
702	2018-03-18 13:22:12.109518	1502	TCP
703	2018-03-18 13:22:12.109526	54	TCP
704	2018-03-18 13:22:12.109807	1502	TCP
705	2018-03-18 13:22:12.109813	54	TCP
706	2018-03-18 13:22:12.110119	1502	TCP
707	2018-03-18 13:22:12.110128	54	TCP
708	2018-03-18 13:22:12.110453	1502	TCP
709	2018-03-18 13:22:12.110460	54	TCP
710	2018-03-18 13:22:12.110788	1502	TCP
711	2018-03-18 13:22:12.110795	54	TCP
712	2018-03-18 13:22:12.111225	1502	TCP
713	2018-03-18 13:22:12.111235	54	TCP
714	2018-03-18 13:22:12.111490	1502	TCP
715	2018-03-18 13:22:12.111501	54	TCP
716	2018-03-18 13:22:12.111806	1502	TCP
717	2018-03-18 13:22:12.111817	54	TCP
718	2018-03-18 13:22:12.112175	1502	TCP
719	2018-03-18 13:22:12.112183	54	TCP
720	2018-03-18 13:22:12.112448	1502	TCP
721	2018-03-18 13:22:12.112454	54	TCP
722	2018-03-18 13:22:12.112838	1502	TCP
723	2018-03-18 13:22:12.112846	54	TCP
724	2018-03-18 13:22:12.113139	1502	TCP
725	2018-03-18 13:22:12.113149	54	TCP
726	2018-03-18 13:22:12.113426	1502	TCP
727	2018-03-18 13:22:12.113435	54	TCP
728	2018-03-18 13:22:12.113939	1502	TCP
729	2018-03-18 13:22:12.113947	54	TCP
730	2018-03-18 13:22:12.114240	1502	TCP
731	2018-03-18 13:22:12.114247	54	TCP
732	2018-03-18 13:22:12.114529	1502	TCP
733	2018-03-18 13:22:12.114538	54	TCP
734	2018-03-18 13:22:12.114953	1502	TCP
735	2018-03-18 13:22:12.114962	54	TCP
736	2018-03-18 13:22:12.115249	1502	TCP
737	2018-03-18 13:22:12.115259	54	TCP
738	2018-03-18 13:22:12.115490	1502	TCP
739	2018-03-18 13:22:12.115498	54	TCP
740	2018-03-18 13:22:12.115833	1474	TCP
741	2018-03-18 13:22:12.116005	82	TCP
742	2018-03-18 13:22:12.116013	54	TCP
743	2018-03-18 13:22:12.116202	1502	TCP
744	2018-03-18 13:22:12.116208	54	TCP
745	2018-03-18 13:22:12.116623	1502	TCP
746	2018-03-18 13:22:12.116633	54	TCP
747	2018-03-18 13:22:12.116938	1502	TCP
748	2018-03-18 13:22:12.116945	54	TCP
749	2018-03-18 13:22:12.117333	1502	TCP
750	2018-03-18 13:22:12.117340	54	TCP
751	2018-03-18 13:22:12.117595	1166	HTTP
752	2018-03-18 13:22:12.125093	90	SSH
753	2018-03-18 13:22:12.125241	60	TCP
754	2018-03-18 13:22:12.125305	90	SSH
755	2018-03-18 13:22:12.125384	60	TCP
756	2018-03-18 13:22:12.125709	90	SSH
757	2018-03-18 13:22:12.125844	60	TCP
758	2018-03-18 13:22:12.155925	54	TCP
759	2018-03-18 13:22:12.183586	183	HTTP
760	2018-03-18 13:22:12.183914	90	SSH
761	2018-03-18 13:22:12.184053	60	TCP
762	2018-03-18 13:22:12.184201	98	SSH
763	2018-03-18 13:22:12.184344	60	TCP
764	2018-03-18 13:22:12.184507	98	SSH
765	2018-03-18 13:22:12.184614	60	TCP
766	2018-03-18 13:22:12.220528	54	TCP
767	2018-03-18 13:22:12.431884	324	TLS
768	2018-03-18 13:22:12.432338	60	TCP
769	2018-03-18 13:22:12.433507	329	TLS
770	2018-03-18 13:22:12.433735	60	TCP
771	2018-03-18 13:22:12.439988	330	TLS
772	2018-03-18 13:22:12.440187	60	TCP
773	2018-03-18 13:22:12.454471	1502	TLS
774	2018-03-18 13:22:12.454481	54	TCP
775	2018-03-18 13:22:12.454766	1502	TCP
776	2018-03-18 13:22:12.454776	54	TCP
777	2018-03-18 13:22:12.455067	1502	TCP
778	2018-03-18 13:22:12.455075	54	TCP
779	2018-03-18 13:22:12.455272	1190	TLS
780	2018-03-18 13:22:12.455279	54	TCP
781	2018-03-18 13:22:12.459493	129	TLS
782	2018-03-18 13:22:12.459729	60	TCP
783	2018-03-18 13:22:12.459771	60	TLS
784	2018-03-18 13:22:12.459926	60	TCP
785	2018-03-18 13:22:12.459933	99	TLS
786	2018-03-18 13:22:12.460032	60	TCP
787	2018-03-18 13:22:12.480836	1502	TLS
788	2018-03-18 13:22:12.480918	54	TCP
789	2018-03-18 13:22:12.481254	1564	TLS
790	2018-03-18 13:22:12.481269	54	TCP
791	2018-03-18 13:22:12.485228	129	TLS
792	2018-03-18 13:22:12.485445	60	TCP
793	2018-03-18 13:22:12.485455	105	TLS
794	2018-03-18 13:22:12.485591	60	TCP
795	2018-03-18 13:22:12.499811	1502	TLS
796	2018-03-18 13:22:12.499826	54	TCP
797	2018-03-18 13:22:12.500063	1502	TCP
798	2018-03-18 13:22:12.500075	54	TCP
799	2018-03-18 13:22:12.500231	672	TLS
800	2018-03-18 13:22:12.500238	54	TCP
801	2018-03-18 13:22:12.505123	129	TLS
802	2018-03-18 13:22:12.505328	60	TCP
803	2018-03-18 13:22:12.505340	105	TLS
804	2018-03-18 13:22:12.505489	60	TCP
805	2018-03-18 13:22:12.527005	296	TLS
806	2018-03-18 13:22:12.530029	297	TLS
807	2018-03-18 13:22:12.530244	60	TCP
808	2018-03-18 13:22:12.549788	90	SSH
809	2018-03-18 13:22:12.549956	60	TCP
810	2018-03-18 13:22:12.550089	90	SSH
811	2018-03-18 13:22:12.550200	60	TCP
812	2018-03-18 13:22:12.550306	90	SSH
813	2018-03-18 13:22:12.550409	60	TCP
814	2018-03-18 13:22:12.550750	98	SSH
815	2018-03-18 13:22:12.550899	60	TCP
816	2018-03-18 13:22:12.550938	90	SSH
817	2018-03-18 13:22:12.551033	60	TCP
818	2018-03-18 13:22:12.551367	467	TLS
819	2018-03-18 13:22:12.551647	90	SSH
820	2018-03-18 13:22:12.551808	60	TCP
821	2018-03-18 13:22:12.551835	114	SSH
822	2018-03-18 13:22:12.551954	60	TCP
823	2018-03-18 13:22:12.552063	90	SSH
824	2018-03-18 13:22:12.552160	60	TCP
825	2018-03-18 13:22:12.552308	90	SSH
826	2018-03-18 13:22:12.552436	90	SSH
827	2018-03-18 13:22:12.552463	60	TCP
828	2018-03-18 13:22:12.552559	60	TCP
829	2018-03-18 13:22:12.588801	54	TCP
830	2018-03-18 13:22:12.596601	105	TLS
831	2018-03-18 13:22:12.597230	252	TLS
832	2018-03-18 13:22:12.597443	60	TCP
833	2018-03-18 13:22:12.646341	688	TLS
834	2018-03-18 13:22:12.649554	90	SSH
835	2018-03-18 13:22:12.649719	60	TCP
836	2018-03-18 13:22:12.649943	138	SSH
837	2018-03-18 13:22:12.650059	60	TCP
838	2018-03-18 13:22:12.650312	300	TLS
839	2018-03-18 13:22:12.650412	90	SSH
840	2018-03-18 13:22:12.650512	60	TCP
841	2018-03-18 13:22:12.650520	60	TCP
842	2018-03-18 13:22:12.673237	328	TLS
843	2018-03-18 13:22:12.673932	230	TLS
844	2018-03-18 13:22:12.674140	60	TCP
845	2018-03-18 13:22:12.687160	492	TLS
846	2018-03-18 13:22:12.687442	90	SSH
847	2018-03-18 13:22:12.687564	60	TCP
848	2018-03-18 13:22:12.688330	90	SSH
849	2018-03-18 13:22:12.688509	60	TCP
850	2018-03-18 13:22:12.688549	90	SSH
851	2018-03-18 13:22:12.688762	60	TCP
852	2018-03-18 13:22:12.691994	90	SSH
853	2018-03-18 13:22:12.692161	60	TCP
854	2018-03-18 13:22:12.692313	98	SSH
855	2018-03-18 13:22:12.692408	60	TCP
856	2018-03-18 13:22:12.692508	90	SSH
857	2018-03-18 13:22:12.692639	60	TCP
858	2018-03-18 13:22:12.692830	90	SSH
859	2018-03-18 13:22:12.692963	60	TCP
860	2018-03-18 13:22:12.693020	90	SSH
861	2018-03-18 13:22:12.693096	60	TCP
862	2018-03-18 13:22:12.693254	90	SSH
863	2018-03-18 13:22:12.693348	90	SSH
864	2018-03-18 13:22:12.693397	60	TCP
865	2018-03-18 13:22:12.693597	60	TCP
866	2018-03-18 13:22:12.724452	54	TCP
867	2018-03-18 13:22:12.737375	711	TLS
868	2018-03-18 13:22:12.740565	93	DNS
869	2018-03-18 13:22:12.742552	93	DNS
870	2018-03-18 13:22:12.764535	130	DNS
871	2018-03-18 13:22:12.764546	195	DNS
872	2018-03-18 13:22:12.777348	54	TCP
873	2018-03-18 13:22:12.777488	74	TCP
874	2018-03-18 13:22:12.814284	60	TCP
875	2018-03-18 13:22:12.814302	54	TCP
876	2018-03-18 13:22:12.840556	90	SSH
877	2018-03-18 13:22:12.840728	60	TCP
878	2018-03-18 13:22:12.840879	90	SSH
879	2018-03-18 13:22:12.840989	60	TCP
880	2018-03-18 13:22:12.841084	90	SSH
881	2018-03-18 13:22:12.841185	60	TCP
882	2018-03-18 13:22:12.841536	90	SSH
883	2018-03-18 13:22:12.841680	60	TCP
884	2018-03-18 13:22:12.841756	90	SSH
885	2018-03-18 13:22:12.841833	60	TCP
886	2018-03-18 13:22:12.996301	343	TLS
887	2018-03-18 13:22:12.996497	60	TCP
888	2018-03-18 13:22:13.034421	146	TLS
889	2018-03-18 13:22:13.034433	54	TCP
890	2018-03-18 13:22:13.035007	1486	TLS
891	2018-03-18 13:22:13.035018	54	TCP
892	2018-03-18 13:22:13.035893	1474	TLS
893	2018-03-18 13:22:13.035910	54	TCP
894	2018-03-18 13:22:13.036024	60	TLS
895	2018-03-18 13:22:13.036032	54	TCP
896	2018-03-18 13:22:13.036060	63	TLS
897	2018-03-18 13:22:13.036064	54	TCP
898	2018-03-18 13:22:13.036937	129	TLS
899	2018-03-18 13:22:13.037115	60	TCP
900	2018-03-18 13:22:13.037125	105	TLS
901	2018-03-18 13:22:13.037324	60	TCP
902	2018-03-18 13:22:13.069243	90	SSH
903	2018-03-18 13:22:13.069412	60	TCP
904	2018-03-18 13:22:13.069528	90	SSH
905	2018-03-18 13:22:13.069904	60	TCP
906	2018-03-18 13:22:13.074958	90	SSH
907	2018-03-18 13:22:13.075125	60	TCP
908	2018-03-18 13:22:13.075411	106	SSH
909	2018-03-18 13:22:13.075520	90	SSH
910	2018-03-18 13:22:13.075570	60	TCP
911	2018-03-18 13:22:13.075659	60	TCP
912	2018-03-18 13:22:13.137787	105	TLS
913	2018-03-18 13:22:13.144888	249	TLS
914	2018-03-18 13:22:13.145207	60	TCP
915	2018-03-18 13:22:13.176994	90	SSH
916	2018-03-18 13:22:13.177127	90	SSH
917	2018-03-18 13:22:13.177183	60	TCP
918	2018-03-18 13:22:13.177325	60	TCP
919	2018-03-18 13:22:13.177357	90	SSH
920	2018-03-18 13:22:13.177478	60	TCP
921	2018-03-18 13:22:13.177863	98	SSH
922	2018-03-18 13:22:13.178037	60	TCP
923	2018-03-18 13:22:13.222140	349	TLS
924	2018-03-18 13:22:13.222254	389	TLS
925	2018-03-18 13:22:13.228356	54	TCP
926	2018-03-18 13:22:13.228658	90	SSH
927	2018-03-18 13:22:13.228829	60	TCP
928	2018-03-18 13:22:13.228927	122	SSH
929	2018-03-18 13:22:13.229019	60	TCP
930	2018-03-18 13:22:13.229268	278	TLS
931	2018-03-18 13:22:13.229420	90	SSH
932	2018-03-18 13:22:13.229443	60	TCP
933	2018-03-18 13:22:13.229614	60	TCP
934	2018-03-18 13:22:13.295493	90	SSH
935	2018-03-18 13:22:13.295660	60	TCP
936	2018-03-18 13:22:13.295850	90	SSH
937	2018-03-18 13:22:13.295988	60	TCP
938	2018-03-18 13:22:13.296098	90	SSH
939	2018-03-18 13:22:13.296236	60	TCP
940	2018-03-18 13:22:13.298991	98	SSH
941	2018-03-18 13:22:13.299105	90	SSH
942	2018-03-18 13:22:13.299165	60	TCP
943	2018-03-18 13:22:13.299282	60	TCP
944	2018-03-18 13:22:13.300010	707	TLS
945	2018-03-18 13:22:13.300023	54	TCP
946	2018-03-18 13:22:13.300172	297	TLS
947	2018-03-18 13:22:13.300336	60	TCP
948	2018-03-18 13:22:13.354904	595	TLS
949	2018-03-18 13:22:13.359068	90	SSH
950	2018-03-18 13:22:13.359227	60	TCP
951	2018-03-18 13:22:13.359331	98	SSH
952	2018-03-18 13:22:13.359483	60	TCP
953	2018-03-18 13:22:13.359649	98	SSH
954	2018-03-18 13:22:13.359788	60	TCP
955	2018-03-18 13:22:13.392193	54	TCP
956	2018-03-18 13:22:13.414783	90	SSH
957	2018-03-18 13:22:13.414957	60	TCP
958	2018-03-18 13:22:13.415068	90	SSH
959	2018-03-18 13:22:13.415198	60	TCP
960	2018-03-18 13:22:13.415492	98	SSH
961	2018-03-18 13:22:13.415636	60	TCP
962	2018-03-18 13:22:13.519182	90	SSH
963	2018-03-18 13:22:13.519366	60	TCP
964	2018-03-18 13:22:13.519481	90	SSH
965	2018-03-18 13:22:13.519579	60	TCP
966	2018-03-18 13:22:13.520864	54	TCP
967	2018-03-18 13:22:13.521036	60	TCP
968	2018-03-18 13:22:13.527242	122	SSH
969	2018-03-18 13:22:13.527393	60	TCP
970	2018-03-18 13:22:13.527692	54	TCP
971	2018-03-18 13:22:13.527877	60	TCP
972	2018-03-18 13:22:13.528839	54	TCP
973	2018-03-18 13:22:13.529016	60	TCP
974	2018-03-18 13:22:13.530559	54	TCP
975	2018-03-18 13:22:13.530632	54	TCP
976	2018-03-18 13:22:13.530679	60	TCP
977	2018-03-18 13:22:13.530860	60	TCP
978	2018-03-18 13:22:13.531040	54	TCP
979	2018-03-18 13:22:13.531241	60	TCP
980	2018-03-18 13:22:13.531305	54	TCP
981	2018-03-18 13:22:13.531468	60	TCP
982	2018-03-18 13:22:13.539000	106	SSH
983	2018-03-18 13:22:13.539165	60	TCP
984	2018-03-18 13:22:13.545319	60	TCP
985	2018-03-18 13:22:13.545330	54	TCP
986	2018-03-18 13:22:13.554046	90	SSH
987	2018-03-18 13:22:13.554251	60	TCP
988	2018-03-18 13:22:13.557464	85	TLS
989	2018-03-18 13:22:13.557474	54	TCP
990	2018-03-18 13:22:13.557503	60	TCP
991	2018-03-18 13:22:13.557507	54	TCP
992	2018-03-18 13:22:13.557643	60	TCP
993	2018-03-18 13:22:13.568148	60	TCP
994	2018-03-18 13:22:13.568161	54	TCP
995	2018-03-18 13:22:13.578809	60	TCP
996	2018-03-18 13:22:13.578854	54	TCP
997	2018-03-18 13:22:13.578896	60	TCP
998	2018-03-18 13:22:13.578904	54	TCP
999	2018-03-18 13:22:13.596136	60	TCP
1000	2018-03-18 13:22:13.596158	54	TCP
1001	2018-03-18 13:22:13.606688	90	SSH
1002	2018-03-18 13:22:13.606888	60	TCP
1003	2018-03-18 13:22:13.649936	60	TCP
1004	2018-03-18 13:22:13.649950	54	TCP
1005	2018-03-18 13:22:13.748827	90	SSH
1006	2018-03-18 13:22:13.748989	60	TCP
1007	2018-03-18 13:22:13.749176	90	SSH
1008	2018-03-18 13:22:13.749335	60	TCP
1009	2018-03-18 13:22:13.868436	90	SSH
1010	2018-03-18 13:22:13.868635	60	TCP
1011	2018-03-18 13:22:13.868743	90	SSH
1012	2018-03-18 13:22:13.868853	60	TCP
1013	2018-03-18 13:22:13.909380	90	SSH
1014	2018-03-18 13:22:13.909602	60	TCP
1015	2018-03-18 13:22:13.909788	90	SSH
1016	2018-03-18 13:22:13.909931	60	TCP
1017	2018-03-18 13:22:13.910765	90	SSH
1018	2018-03-18 13:22:13.910923	60	TCP
1019	2018-03-18 13:22:13.911039	90	SSH
1020	2018-03-18 13:22:13.911113	60	TCP
1021	2018-03-18 13:22:13.911886	90	SSH
1022	2018-03-18 13:22:13.912028	60	TCP
1023	2018-03-18 13:22:13.912253	90	SSH
1024	2018-03-18 13:22:13.912399	60	TCP
1025	2018-03-18 13:22:13.912687	90	SSH
1026	2018-03-18 13:22:13.912846	60	TCP
1027	2018-03-18 13:22:13.912925	90	SSH
1028	2018-03-18 13:22:13.913057	60	TCP
1029	2018-03-18 13:22:14.338282	90	SSH
1030	2018-03-18 13:22:14.338465	60	TCP
1031	2018-03-18 13:22:15.071504	90	SSH
1032	2018-03-18 13:22:15.071717	60	TCP
1033	2018-03-18 13:22:15.197777	90	SSH
1034	2018-03-18 13:22:15.198004	60	TCP
1035	2018-03-18 13:22:15.198107	90	SSH
1036	2018-03-18 13:22:15.198195	60	TCP
1037	2018-03-18 13:22:15.797740	90	SSH
1038	2018-03-18 13:22:15.797950	60	TCP
1039	2018-03-18 13:22:15.990550	90	SSH
1040	2018-03-18 13:22:15.990756	60	TCP
1041	2018-03-18 13:22:15.990909	90	SSH
1042	2018-03-18 13:22:15.991022	60	TCP
1043	2018-03-18 13:22:16.252647	90	SSH
1044	2018-03-18 13:22:16.252902	60	TCP
1045	2018-03-18 13:22:16.255028	90	SSH
1046	2018-03-18 13:22:16.255178	60	TCP
1047	2018-03-18 13:22:16.288283	90	SSH
1048	2018-03-18 13:22:16.288490	60	TCP
1049	2018-03-18 13:22:16.289334	90	SSH
1050	2018-03-18 13:22:16.289477	60	TCP
1051	2018-03-18 13:22:16.304890	90	SSH
1052	2018-03-18 13:22:16.305087	60	TCP
1053	2018-03-18 13:22:16.305915	90	SSH
1054	2018-03-18 13:22:16.306076	60	TCP
1055	2018-03-18 13:22:16.309879	90	SSH
1056	2018-03-18 13:22:16.310039	60	TCP
1057	2018-03-18 13:22:16.311474	90	SSH
1058	2018-03-18 13:22:16.311653	60	TCP
1059	2018-03-18 13:22:16.467997	90	SSH
1060	2018-03-18 13:22:16.468228	60	TCP
1061	2018-03-18 13:22:16.470993	90	SSH
1062	2018-03-18 13:22:16.471157	60	TCP
1063	2018-03-18 13:22:16.536457	90	SSH
1064	2018-03-18 13:22:16.536658	60	TCP
1065	2018-03-18 13:22:16.586785	90	SSH
1066	2018-03-18 13:22:16.586999	60	TCP
1067	2018-03-18 13:22:16.588077	90	SSH
1068	2018-03-18 13:22:16.588225	60	TCP
1069	2018-03-18 13:22:16.637381	90	SSH
1070	2018-03-18 13:22:16.637612	60	TCP
1071	2018-03-18 13:22:16.638329	90	SSH
1072	2018-03-18 13:22:16.638497	60	TCP
1073	2018-03-18 13:22:16.640685	90	SSH
1074	2018-03-18 13:22:16.640846	60	TCP
1075	2018-03-18 13:22:16.641636	90	SSH
1076	2018-03-18 13:22:16.641838	60	TCP
1077	2018-03-18 13:22:16.642648	90	SSH
1078	2018-03-18 13:22:16.642813	60	TCP
1079	2018-03-18 13:22:16.644047	90	SSH
1080	2018-03-18 13:22:16.644195	60	TCP
1081	2018-03-18 13:22:16.644491	90	SSH
1082	2018-03-18 13:22:16.644627	60	TCP
1083	2018-03-18 13:22:16.644818	90	SSH
1084	2018-03-18 13:22:16.644963	60	TCP
1085	2018-03-18 13:22:16.757429	90	SSH
1086	2018-03-18 13:22:16.757645	60	TCP
1087	2018-03-18 13:22:16.757680	90	SSH
1088	2018-03-18 13:22:16.757758	60	TCP
1089	2018-03-18 13:22:16.829701	90	SSH
1090	2018-03-18 13:22:16.829909	60	TCP
1091	2018-03-18 13:22:16.830058	90	SSH
1092	2018-03-18 13:22:16.830190	60	TCP
1093	2018-03-18 13:22:16.860271	90	SSH
1094	2018-03-18 13:22:16.860479	60	TCP
1095	2018-03-18 13:22:16.860569	90	SSH
1096	2018-03-18 13:22:16.860701	60	TCP
1097	2018-03-18 13:22:16.864348	90	SSH
1098	2018-03-18 13:22:16.864515	60	TCP
1099	2018-03-18 13:22:16.864659	90	SSH
1100	2018-03-18 13:22:16.864760	60	TCP
1101	2018-03-18 13:22:16.868481	90	SSH
1102	2018-03-18 13:22:16.868647	60	TCP
1103	2018-03-18 13:22:16.869207	90	SSH
1104	2018-03-18 13:22:16.869347	60	TCP
1105	2018-03-18 13:22:16.870267	90	SSH
1106	2018-03-18 13:22:16.870422	60	TCP
1107	2018-03-18 13:22:16.873994	90	SSH
1108	2018-03-18 13:22:16.874178	60	TCP
1109	2018-03-18 13:22:16.874770	90	SSH
1110	2018-03-18 13:22:16.874908	60	TCP
1111	2018-03-18 13:22:16.875958	90	SSH
1112	2018-03-18 13:22:16.876124	60	TCP
1113	2018-03-18 13:22:16.879051	98	SSH
1114	2018-03-18 13:22:16.879277	60	TCP
1115	2018-03-18 13:22:16.912018	90	SSH
1116	2018-03-18 13:22:16.912253	60	TCP
1117	2018-03-18 13:22:16.912375	90	SSH
1118	2018-03-18 13:22:16.912512	60	TCP
1119	2018-03-18 13:22:16.945012	90	SSH
1120	2018-03-18 13:22:16.945211	60	TCP
1121	2018-03-18 13:22:16.945294	90	SSH
1122	2018-03-18 13:22:16.945452	60	TCP
1123	2018-03-18 13:22:16.985127	90	SSH
1124	2018-03-18 13:22:16.985337	60	TCP
1125	2018-03-18 13:22:16.986120	90	SSH
1126	2018-03-18 13:22:16.986269	60	TCP
1127	2018-03-18 13:22:16.986847	90	SSH
1128	2018-03-18 13:22:16.986979	60	TCP
1129	2018-03-18 13:22:16.987784	90	SSH
1130	2018-03-18 13:22:16.987998	60	TCP
1131	2018-03-18 13:22:16.988565	90	SSH
1132	2018-03-18 13:22:16.988726	60	TCP
1133	2018-03-18 13:22:16.992133	90	SSH
1134	2018-03-18 13:22:16.992298	60	TCP
1135	2018-03-18 13:22:16.992621	90	SSH
1136	2018-03-18 13:22:16.992785	60	TCP
1137	2018-03-18 13:22:16.994373	90	SSH
1138	2018-03-18 13:22:16.994533	60	TCP
1139	2018-03-18 13:22:17.015916	90	SSH
1140	2018-03-18 13:22:17.016111	60	TCP
1141	2018-03-18 13:22:17.016905	90	SSH
1142	2018-03-18 13:22:17.017081	60	TCP
1143	2018-03-18 13:22:17.040011	90	SSH
